listener_id,question1,question2,question3,question4,question5,question6,question7,question8,question9,question10,question11,question12
11227,3,1,United States,United States,United States,1,1,2,1,1,2,1
11228,4,2,United States,United States,United States,3,2,2,2,1,2,1
11229,6,2,United Kingdom,United Kingdom,United Kingdom,5,5,4,2,1,4,2
11230,2,2,United Kingdom,United Kingdom,United Kingdom,4,2,3,2,1,2,1
11231,2,1,United States,United States,United States,3,2,2,1,1,1,2
11232,2,1,United States,United States,United States,6,2,2,1,1,2,2
11233,2,1,United States,United States,United States,4,2,4,2,1,2,2
11234,2,1,United States,United States,United States,3,4,2,1,1,1,2
11235,4,2,United Kingdom,United Kingdom,United Kingdom,2,1,1,3,1,3,2
11236,3,2,United Kingdom,United Kingdom,United Kingdom,2,5,1,1,1,2,2
11237,2,1,United States,United States,United States,5,2,3,1,1,1,2
11238,4,2,United States,United States,United States,1,1,3,2,1,1,2
11239,4,1,Italy,Italy,United Kingdom,4,4,5,1,1,2,1
11240,3,1,United States,United States,United States,4,2,4,3,1,1,2
11241,3,2,Nigeria,Nigeria,United Kingdom,6,2,2,1,2,2,2
11242,3,1,Nigeria,Nigeria,United States,6,2,4,2,1,3,1
11243,2,2,United States,United States,United States,4,4,3,1,1,2,2
11244,4,1,United Kingdom,United Kingdom,United Kingdom,4,4,2,1,1,3,2
11245,5,2,United States,United States,United States,6,2,4,2,1,3,2
11246,4,1,United States,United States,United States,3,2,2,1,1,3,1
11247,2,1,United Kingdom,United Kingdom,United Kingdom,2,4,2,2,1,2,2
11248,3,2,United States,United States,United States,1,1,3,2,1,3,2
11249,2,1,United States,United States,United States,2,2,1,1,1,1,2
11250,5,2,United Kingdom,United Kingdom,United Kingdom,6,3,1,2,1,2,2
11251,5,1,United Kingdom,United Kingdom,United Kingdom,3,2,5,1,1,3,2
11252,2,1,Nigeria,Nigeria,United Kingdom,4,3,4,1,1,1,2
11253,2,1,United Kingdom,United Kingdom,United Kingdom,1,1,1,2,1,2,2
11254,2,2,United States,United States,United States,4,2,5,2,3,3,2
11255,5,2,United States,United States,United States,5,2,1,2,1,2,2
11256,3,2,United States,United States,United States,4,5,4,3,4,4,2
11257,6,1,United Kingdom,United Kingdom,United Kingdom,3,2,2,2,1,2,2
11258,4,1,United States,United States,United States,3,5,2,1,1,2,2
11259,2,2,United States,United States,United States,1,1,3,2,1,2,2
11260,2,1,United States,United States,United States,3,4,3,2,1,2,2
11261,4,2,United States,United States,United States,3,4,4,2,1,2,2
11262,4,2,United Kingdom,United Kingdom,United Kingdom,2,1,3,2,1,2,2
11263,5,1,United Kingdom,United Kingdom,United Kingdom,5,3,2,1,1,2,2
11264,3,2,Nigeria,Nigeria,United Kingdom,3,4,3,2,1,2,2
11265,4,2,United States,United States,United States,4,2,3,2,2,2,2
11266,6,1,United States,United States,United States,1,1,1,1,1,1,1
11267,2,1,India,India,United Kingdom,6,2,4,2,1,2,2
11268,3,1,United States,United States,United States,2,1,1,2,1,1,2
11269,1,1,United States,United States,United States,2,1,2,2,1,2,2
11270,2,1,Nigeria,United Kingdom,United Kingdom,6,2,5,1,1,1,2
11271,2,2,United States,United States,United States,3,2,1,2,1,2,2
11272,3,1,United Kingdom,United Kingdom,United Kingdom,5,2,2,1,1,1,2
11273,4,1,United States,United States,United States,3,2,4,1,1,3,2
11274,3,2,Nigeria,Nigeria,United Kingdom,3,3,3,2,1,1,2
11275,3,1,United States,United States,United States,6,2,3,1,2,1,2
11276,2,1,United States,United States,United States,2,1,2,2,1,2,2
11277,2,1,United States,United States,United States,1,1,3,1,1,3,1
11278,1,1,United States,United States,United States,3,2,3,1,1,2,2
11279,2,2,United States,United States,United States,1,1,3,1,1,1,2
11280,2,1,United States,United States,United States,5,2,4,2,1,2,2
11281,5,1,United States,United States,United States,3,4,2,1,1,2,1
11282,3,1,United States,United States,United States,3,2,2,1,1,1,2
11283,2,1,Nigeria,Nigeria,United Kingdom,4,2,4,2,1,1,1
11284,4,1,United States,United States,United States,2,4,2,1,1,1,2
11285,6,2,United States,United States,United States,3,5,3,2,1,3,2
11286,4,2,United Kingdom,United Kingdom,United Kingdom,4,2,1,1,1,2,2
11287,1,1,United Kingdom,United Kingdom,United Kingdom,5,3,4,1,1,2,2
11288,2,1,United Kingdom,Kenya,United Kingdom,6,2,4,2,2,3,2
11289,5,2,United Kingdom,United Kingdom,United Kingdom,6,2,2,2,1,1,2
11290,4,2,United States,United States,United States,1,1,4,1,1,2,2
11291,2,2,Nigeria,Nigeria,United Kingdom,5,2,3,1,1,2,2
11292,2,1,United States,Ghana,United States,5,2,5,2,1,2,1
11293,6,1,United States,United States,United States,4,5,3,2,1,2,2
11294,5,2,United Kingdom,United Kingdom,United Kingdom,4,4,3,2,1,3,2
11295,5,2,United Kingdom,United Kingdom,United Kingdom,6,2,2,1,1,2,2
11296,3,2,United States,United States,United States,1,1,1,1,1,3,2
11297,1,1,United States,Philippines,United States,4,2,2,1,1,3,2
11298,2,2,Nigeria,Nigeria,United Kingdom,6,2,4,1,1,2,2
11299,4,1,United Kingdom,United Kingdom,United Kingdom,2,2,3,1,1,3,2
11300,2,2,United States,United States,United States,4,4,2,1,1,2,2
11301,5,2,United Kingdom,United Kingdom,United Kingdom,3,4,1,2,1,3,2
11302,2,1,United States,United States,United States,1,1,2,1,1,2,2
11303,2,2,United States,United States,United States,4,3,3,1,1,2,2
11304,6,2,United States,United States,United States,2,1,1,1,1,2,2
11305,2,2,American Samoa,American Samoa,American Samoa,2,2,4,2,1,2,2
11306,3,2,United States,United States,United States,2,3,2,1,1,2,2
11307,6,1,United Kingdom,United Kingdom,United Kingdom,6,4,2,1,1,3,2
11308,4,1,United States,Nigeria,United States,3,3,3,2,1,1,1
11309,3,1,United States,United States,United States,4,3,3,2,1,2,1
11310,2,1,United Kingdom,United Kingdom,United Kingdom,5,2,2,2,1,1,2
11311,2,1,United Kingdom,United Kingdom,United Kingdom,5,2,3,1,1,2,1
11312,2,1,United Kingdom,United Kingdom,United Kingdom,6,2,2,1,1,2,2
11313,5,2,United Kingdom,United Kingdom,United Kingdom,3,6,5,1,1,2,2
11314,3,1,United States,United States,United States,2,3,1,1,1,1,2
11315,3,1,United Kingdom,United Kingdom,United Kingdom,3,5,1,1,1,2,2
11316,6,2,United States,United States,United States,1,1,1,2,1,2,2
11317,2,1,United States,United States,United States,1,1,1,1,1,2,2
11318,2,2,United States,United States,United States,1,1,2,1,1,3,2
11319,2,2,United States,United States,United States,1,1,3,2,1,2,2
11320,5,2,United States,United States,United States,3,2,1,2,1,2,2
11321,3,2,United Kingdom,United Kingdom,United Kingdom,1,1,1,1,1,2,2
11322,2,1,Nigeria,Nigeria,United States,4,3,4,2,1,1,2
11323,2,1,Nigeria,Nigeria,United Kingdom,6,3,5,2,1,1,2
11324,3,1,United Kingdom,United Kingdom,United Kingdom,4,3,2,2,2,2,1
11325,3,1,United States,United States,United States,1,1,2,1,1,2,2
11326,3,2,United States,United States,United States,6,2,2,1,1,1,1
11327,3,2,United States,United States,United States,2,2,3,1,1,1,2
11328,3,1,Nigeria,Nigeria,United Kingdom,3,2,1,1,1,1,2
11329,3,1,United Kingdom,United Kingdom,United Kingdom,6,4,2,2,1,3,2
11330,3,1,United Kingdom,United Kingdom,United Kingdom,5,2,1,1,1,2,2
11331,2,1,United States,United States,United States,3,4,2,1,1,1,2
11332,4,2,United States,United States,United States,3,3,1,3,1,2,2
11333,4,1,United States,United States,United States,6,3,5,2,1,3,2
11334,1,1,United States,United States,United States,3,3,2,1,1,2,2
11335,4,1,United States,United States,United States,6,3,2,1,1,2,2
11336,4,1,United States,United States,United States,6,6,2,1,1,1,2
11337,4,1,United Kingdom,United Kingdom,United Kingdom,4,5,4,1,1,2,2
11338,2,1,United States,United States,United States,2,2,2,2,1,1,2
11339,3,2,United Kingdom,United Kingdom,United Kingdom,1,1,1,1,1,3,2
11340,6,1,Ireland,Ireland,United Kingdom,2,1,5,2,1,3,2
11341,3,1,United States,United States,United States,1,1,3,1,1,3,2
11342,2,1,United States,United States,United States,1,1,3,1,2,1,2
11343,1,2,United States,United States,United States,6,2,3,1,1,2,2
11344,3,1,United Kingdom,United Kingdom,United Kingdom,2,2,1,1,2,2,2
11345,6,1,United Kingdom,United Kingdom,United Kingdom,6,4,3,1,1,2,2
11346,2,2,United States,United States,United States,1,1,3,2,1,1,2
11347,2,1,United States,United States,United States,1,1,2,2,1,1,2
11348,3,1,United Kingdom,United Kingdom,United Kingdom,2,1,2,1,1,1,2
11349,2,2,United States,United States,United States,1,1,3,1,1,1,2
11350,6,1,United Kingdom,United Kingdom,United Kingdom,1,1,1,1,1,2,2
11351,3,1,United States,United States,United States,2,1,2,1,2,2,2
11352,3,2,United States,United States,United States,1,1,3,2,1,2,2
11353,2,2,United States,United States,United States,3,2,4,1,1,2,2
11354,2,1,United States,United States,United States,2,2,1,1,1,2,2
11355,6,2,United Kingdom,United Kingdom,United Kingdom,5,5,2,1,1,2,2
11356,5,1,United States,United States,United States,6,2,3,3,1,2,1
11357,2,2,United States,United States,United States,1,1,3,1,1,3,2
11358,2,1,Ghana,Ghana,United States,4,2,3,2,1,1,2
11359,5,2,United States,United States,United States,2,2,2,2,1,4,2
11360,2,2,United States,United States,United States,6,3,2,2,1,2,2
11361,5,2,United States,United States,United States,4,2,2,2,3,2,2
11362,3,2,United States,United States,United States,2,2,1,1,1,1,2
11363,4,1,United Kingdom,United Kingdom,United Kingdom,2,1,2,1,1,2,2
11364,4,1,United States,United States,United States,3,3,2,2,1,4,2
11365,3,1,United States,United States,United States,1,1,4,2,1,3,2
11366,3,2,United States,United States,United States,3,2,2,1,1,1,2
11367,3,2,United States,United States,United States,5,2,1,1,3,1,1
11368,5,1,United States,United States,United States,1,1,3,3,1,1,2
11369,3,1,United States,United States,United States,1,1,3,1,2,3,2
11370,3,2,United Kingdom,United Kingdom,United Kingdom,4,2,1,1,1,2,2
11371,2,2,United Kingdom,United Kingdom,United Kingdom,2,5,4,2,1,2,2
11372,3,1,Portugal,United States,United States,1,1,3,1,1,2,2
