wavname,text,score,listener_id,audio type,anchor label,in RELATE dataset,in AudioCaps
/audioldm/test/104073.wav,A motor engine is working far away and some boys talks then suddenly a loud eructation followed by laughs,5,1142,audioldm,False,validation,test
/audiocaps/test/103751.wav,A group of infants crying as a man and a woman talk,10,1142,natural,False,validation,test
/audioldm2/test/103751.wav,A group of infants crying as a man and a woman talk,5,1142,audioldm,False,validation,test
/tango/test/102957.wav,Loud snoring followed by brief silence then speech,2,1142,tango,False,validation,test
/tango2/test/104699.wav,Metal scrapping and gravel pouring while pigeons are cooing,2,1142,tango,False,test,test
/audiocaps/test/102957.wav,Loud snoring followed by brief silence then speech,10,1142,natural,False,validation,test
/tango2/train/9441.wav,"A man speaks, some loud smacks followed by music",8,1142,tango,False,train,train
/audiocaps/test/104073.wav,A motor engine is working far away and some boys talks then suddenly a loud eructation followed by laughs,8,1142,natural,False,validation,test
/audiocaps/train/9441.wav,"A man speaks, some loud smacks followed by music",8,1142,natural,False,train,train
/tango2/test/105815.wav,Rolling thunder with lightning strikes,9,1143,tango,False,validation,test
/audiocaps/test/105593.wav,"A motor vehicle engine runs and revs, then it stops and an adult male speaks",0,1143,natural,True,excluded,
/audiocaps/test/14452.wav,"A motor vehicle engine runs and revs, then it stops and an adult male speaks",10,1143,natural,False,validation,test
/tango2/test/14452.wav,"A motor vehicle engine runs and revs, then it stops and an adult male speaks",8,1143,tango,False,validation,test
/audiocaps/train/41165.wav,Some goats bleat,10,1143,natural,False,train,train
/audiocaps/test/105862.wav,Some goats bleat,0,1143,natural,True,excluded,
/audiocaps/train/68657.wav,"An adult male speaks, with his voice amplified, after which crowd of people clap",0,1143,natural,True,excluded,
/audiocaps/test/105449.wav,"An adult male speaks, with his voice amplified, after which crowd of people clap",10,1143,natural,False,validation,test
/audioldm/test/105357.wav,A man talking followed by a crowd of people cheering and applauding,9,1143,audioldm,False,validation,test
/audioldm/test/105815.wav,Rolling thunder with lightning strikes,8,1143,audioldm,False,validation,test
/tango2/train/41165.wav,Some goats bleat,9,1143,tango,False,train,train
/audiocaps/test/105815.wav,Rolling thunder with lightning strikes,10,1143,natural,False,validation,test
/audioldm2/test/105449.wav,"An adult male speaks, with his voice amplified, after which crowd of people clap",9,1143,audioldm,False,validation,test
/tango2/test/105357.wav,A man talking followed by a crowd of people cheering and applauding,10,1143,tango,False,validation,test
/audioldm/test/14452.wav,"A motor vehicle engine runs and revs, then it stops and an adult male speaks",6,1143,audioldm,False,validation,test
/audiocaps/test/104398.wav,A man talking as a swarm of insects are buzzing,10,1143,natural,False,validation,test
/tango/test/105449.wav,"An adult male speaks, with his voice amplified, after which crowd of people clap",7,1143,tango,False,validation,test
/tango2/test/104398.wav,A man talking as a swarm of insects are buzzing,9,1143,tango,False,validation,test
/audioldm/train/41165.wav,Some goats bleat,0,1143,audioldm,False,train,train
/audioldm/test/104398.wav,A man talking as a swarm of insects are buzzing,5,1143,audioldm,False,validation,test
/audiocaps/test/105357.wav,A man talking followed by a crowd of people cheering and applauding,7,1143,natural,False,validation,test
/tango2/train/20926.wav,A man is giving a speech to a cheering crowd,9,1144,tango,False,train,train
/audiocaps/train/6149.wav,A man is giving a speech to a cheering crowd,0,1144,natural,True,excluded,
/tango2/test/106083.wav,Continuous and steady rainfall,0,1144,tango,False,validation,test
/audiocaps/test/106628.wav,Low frequency emergency siren going off followed by the siren slowing briefly,10,1144,natural,False,test,test
/tango2/test/27609.wav,Rustling and shaking followed by a horn and gusts of wind,3,1144,tango,False,test,test
/audioldm/test/27609.wav,Rustling and shaking followed by a horn and gusts of wind,10,1144,audioldm,False,test,test
/audioldm/test/106628.wav,Low frequency emergency siren going off followed by the siren slowing briefly,0,1144,audioldm,False,test,test
/audioldm/train/20926.wav,A man is giving a speech to a cheering crowd,8,1144,audioldm,False,train,train
/tango/train/34732.wav,Rustling followed by high pitched vibrations and sanding with a man speaking,8,1144,tango,False,train,train
/audioldm/train/8475.wav,Dogs barking frantically,5,1144,audioldm,False,train,train
/audiocaps/train/8475.wav,Dogs barking frantically,5,1144,natural,False,train,train
/audiocaps/test/27609.wav,Rustling and shaking followed by a horn and gusts of wind,7,1144,natural,False,test,test
/audioldm2/train/34732.wav,Rustling followed by high pitched vibrations and sanding with a man speaking,4,1144,audioldm,False,train,train
/audiocaps/train/20926.wav,A man is giving a speech to a cheering crowd,10,1144,natural,False,train,train
/tango2/test/106628.wav,Low frequency emergency siren going off followed by the siren slowing briefly,7,1144,tango,False,test,test
/audiocaps/train/57021.wav,Dogs barking frantically,0,1144,natural,True,excluded,
/audioldm/test/106083.wav,Continuous and steady rainfall,10,1144,audioldm,False,validation,test
/audiocaps/train/34732.wav,Rustling followed by high pitched vibrations and sanding with a man speaking,9,1144,natural,False,train,train
/audiocaps/test/106801.wav,Rustling followed by high pitched vibrations and sanding with a man speaking,0,1144,natural,True,excluded,
/tango2/train/8475.wav,Dogs barking frantically,10,1144,tango,False,train,train
/audiocaps/test/106083.wav,Continuous and steady rainfall,7,1144,natural,False,validation,test
/audiocaps/test/105576.wav,Water flowing down a river,7,1145,natural,False,excluded,test
/audiocaps/test/104733.wav,A woman is performing a speech,9,1145,natural,False,excluded,test
/audioldm/train/4201.wav,"A whistle, man talking then dog barking",1,1145,audioldm,False,train,train
/tango2/test/104165.wav,An engine chugging with muffled speech,10,1145,tango,False,excluded,test
/tango2/test/103251.wav,Sizzling food with some scraping and rattling as a man speaks,9,1145,tango,False,excluded,test
/audiocaps/train/4201.wav,"A whistle, man talking then dog barking",9,1145,natural,False,train,train
/audioldm/test/104733.wav,A woman is performing a speech,10,1145,audioldm,False,excluded,test
/audiocaps/test/104165.wav,An engine chugging with muffled speech,7,1145,natural,False,excluded,test
/tango/test/103072.wav,"The wind is blowing, an aircraft motor is running, and whirring and the beating of propellers are ongoing",8,1145,tango,False,excluded,test
/tango2/train/4201.wav,"A whistle, man talking then dog barking",8,1145,tango,False,train,train
/audiocaps/test/103251.wav,Sizzling food with some scraping and rattling as a man speaks,4,1145,natural,False,excluded,test
/tango2/test/104733.wav,A woman is performing a speech,8,1145,tango,False,excluded,test
/audioldm/test/104165.wav,An engine chugging with muffled speech,9,1145,audioldm,False,excluded,test
/audiocaps/train/19276.wav,"A whistle, man talking then dog barking",1,1145,natural,True,excluded,
/audioldm2/test/103072.wav,"The wind is blowing, an aircraft motor is running, and whirring and the beating of propellers are ongoing",4,1145,audioldm,False,excluded,test
/audioldm/test/103251.wav,Sizzling food with some scraping and rattling as a man speaks,6,1145,audioldm,False,excluded,test
/audiocaps/test/103072.wav,"The wind is blowing, an aircraft motor is running, and whirring and the beating of propellers are ongoing",6,1145,natural,False,excluded,test
/audiocaps/train/100091.wav,An engine chugging with muffled speech,2,1145,natural,True,excluded,
/tango2/test/105576.wav,Water flowing down a river,6,1145,tango,False,excluded,test
/audioldm/test/105576.wav,Water flowing down a river,10,1145,audioldm,False,excluded,test
/audiocaps/test/6991.wav,Sizzling food with some scraping and rattling as a man speaks,2,1145,natural,True,excluded,
/audiocaps/test/105576.wav,Water flowing down a river,4,1146,natural,False,validation,test
/audiocaps/test/104733.wav,A woman is performing a speech,7,1146,natural,False,validation,test
/audioldm/train/4201.wav,"A whistle, man talking then dog barking",1,1146,audioldm,False,train,train
/tango2/test/104165.wav,An engine chugging with muffled speech,7,1146,tango,False,test,test
/tango2/test/103251.wav,Sizzling food with some scraping and rattling as a man speaks,6,1146,tango,False,validation,test
/audiocaps/train/4201.wav,"A whistle, man talking then dog barking",8,1146,natural,False,train,train
/audioldm/test/104733.wav,A woman is performing a speech,2,1146,audioldm,False,validation,test
/audiocaps/test/104165.wav,An engine chugging with muffled speech,5,1146,natural,False,test,test
/tango/test/103072.wav,"The wind is blowing, an aircraft motor is running, and whirring and the beating of propellers are ongoing",4,1146,tango,False,test,test
/tango2/train/4201.wav,"A whistle, man talking then dog barking",8,1146,tango,False,train,train
/audiocaps/test/103251.wav,Sizzling food with some scraping and rattling as a man speaks,7,1146,natural,False,validation,test
/tango2/test/104733.wav,A woman is performing a speech,5,1146,tango,False,validation,test
/audioldm/test/104165.wav,An engine chugging with muffled speech,5,1146,audioldm,False,test,test
/audiocaps/train/19276.wav,"A whistle, man talking then dog barking",0,1146,natural,True,excluded,
/audioldm2/test/103072.wav,"The wind is blowing, an aircraft motor is running, and whirring and the beating of propellers are ongoing",3,1146,audioldm,False,test,test
/audioldm/test/103251.wav,Sizzling food with some scraping and rattling as a man speaks,3,1146,audioldm,False,validation,test
/audiocaps/test/103072.wav,"The wind is blowing, an aircraft motor is running, and whirring and the beating of propellers are ongoing",6,1146,natural,False,test,test
/audiocaps/train/100091.wav,An engine chugging with muffled speech,0,1146,natural,True,excluded,
/tango2/test/105576.wav,Water flowing down a river,8,1146,tango,False,validation,test
/audioldm/test/105576.wav,Water flowing down a river,10,1146,audioldm,False,validation,test
/audiocaps/test/6991.wav,Sizzling food with some scraping and rattling as a man speaks,1,1146,natural,True,excluded,
/tango2/train/19402.wav,Gun shots with a man speaking directly with a distant male voice,10,1147,tango,False,train,train
/audiocaps/train/12486.wav,An animal squeaks,10,1147,natural,False,train,train
/tango/train/12486.wav,An animal squeaks,10,1147,tango,False,train,train
/audioldm/train/19402.wav,Gun shots with a man speaking directly with a distant male voice,8,1147,audioldm,False,train,train
/audiocaps/test/106872.wav,Water splashing followed by women speaking,10,1147,natural,False,validation,test
/audiocaps/train/19402.wav,Gun shots with a man speaking directly with a distant male voice,7,1147,natural,False,train,train
/tango/test/105389.wav,Motorcycle engines running and revving as a man talks in the background,10,1147,tango,False,validation,test
/audiocaps/train/34751.wav,A object is placed on a hard surface and a man speaks,6,1147,natural,False,train,train
/audioldm2/test/106872.wav,Water splashing followed by women speaking,10,1147,audioldm,False,validation,test
/audiocaps/train/102101.wav,A object is placed on a hard surface and a man speaks,0,1147,natural,True,excluded,
/tango/test/106872.wav,Water splashing followed by women speaking,10,1147,tango,False,validation,test
/audiocaps/train/7132.wav,A woman are saying something followed by ticking noises and heavy breathing,0,1147,natural,True,excluded,
/audioldm2/train/12486.wav,An animal squeaks,5,1147,audioldm,False,train,train
/audioldm/train/13518.wav,A woman are saying something followed by ticking noises and heavy breathing,8,1147,audioldm,False,train,train
/audiocaps/train/13518.wav,A woman are saying something followed by ticking noises and heavy breathing,10,1147,natural,False,train,train
/audiocaps/test/105389.wav,Motorcycle engines running and revving as a man talks in the background,9,1147,natural,False,validation,test
/audiocaps/test/102758.wav,Water splashing followed by women speaking,0,1147,natural,True,excluded,
/audioldm/train/34751.wav,A object is placed on a hard surface and a man speaks,10,1147,audioldm,False,train,train
/audioldm2/test/105389.wav,Motorcycle engines running and revving as a man talks in the background,1,1147,audioldm,False,validation,test
/tango2/train/34751.wav,A object is placed on a hard surface and a man speaks,10,1147,tango,False,train,train
/tango2/train/13518.wav,A woman are saying something followed by ticking noises and heavy breathing,5,1147,tango,False,train,train
/tango2/test/103379.wav,Firecrackers popping as a crowd of people cheer and whistle,10,1148,tango,False,test,test
/audiocaps/train/10992.wav,Crumpling followed by a brief male speech.,0,1148,natural,True,excluded,
/audiocaps/test/106036.wav,Firecrackers popping as a crowd of people cheer and whistle,0,1148,natural,True,excluded,
/tango/train/101407.wav,Crumpling followed by a brief male speech.,10,1148,tango,False,train,train
/audioldm2/train/26958.wav,A small kitten meowing followed by a larger more distant cat,8,1148,audioldm,False,train,train
/audiocaps/train/101407.wav,Crumpling followed by a brief male speech.,10,1148,natural,False,train,train
/audiocaps/train/26958.wav,A small kitten meowing followed by a larger more distant cat,10,1148,natural,False,train,train
/tango/train/22560.wav,Cat meowing softly and continuously in low frequency,7,1148,tango,False,train,train
/audioldm2/train/22560.wav,Cat meowing softly and continuously in low frequency,0,1148,audioldm,False,train,train
/audiocaps/train/22560.wav,Cat meowing softly and continuously in low frequency,10,1148,natural,False,train,train
/audioldm2/train/86290.wav,A rooster crows then a machine gun fires,0,1148,audioldm,False,train,train
/audiocaps/train/86290.wav,A rooster crows then a machine gun fires,9,1148,natural,False,train,train
/audiocaps/train/50099.wav,Water splashing sounds with people talking,10,1148,natural,False,train,train
/audiocaps/train/24160.wav,Cat meowing softly and continuously in low frequency,0,1148,natural,True,excluded,
/tango/train/86290.wav,A rooster crows then a machine gun fires,9,1148,tango,False,train,train
/audioldm/test/103379.wav,Firecrackers popping as a crowd of people cheer and whistle,6,1148,audioldm,False,test,test
/audioldm2/train/101407.wav,Crumpling followed by a brief male speech.,8,1148,audioldm,False,train,train
/audiocaps/test/103379.wav,Firecrackers popping as a crowd of people cheer and whistle,9,1148,natural,False,test,test
/audioldm2/train/50099.wav,Water splashing sounds with people talking,10,1148,audioldm,False,train,train
/tango/train/50099.wav,Water splashing sounds with people talking,3,1148,tango,False,train,train
/tango/train/26958.wav,A small kitten meowing followed by a larger more distant cat,1,1148,tango,False,train,train
/tango/train/93181.wav,Children speak and laugh and then burp,2,1149,tango,False,train,train
/audiocaps/train/93181.wav,Children speak and laugh and then burp,0,1149,natural,False,train,train
/audiocaps/train/85218.wav,A man speaking with others laughing,2,1149,natural,True,excluded,
/tango/train/100123.wav,A small motor vibrates loudly and repetitively and then it stopped.,10,1149,tango,False,train,train
/tango2/train/100532.wav,A woman and a man talk followed by a spray being released,5,1149,tango,False,train,train
/audiocaps/train/82205.wav,A man giving a speech and crowd laughing and applauding,10,1149,natural,False,train,train
/audiocaps/train/100532.wav,A woman and a man talk followed by a spray being released,9,1149,natural,False,train,train
/tango/train/102150.wav,A vehicle engine revving twice then running idle,7,1149,tango,False,train,train
/audiocaps/train/100123.wav,A small motor vibrates loudly and repetitively and then it stopped.,9,1149,natural,False,train,train
/audiocaps/train/102150.wav,A vehicle engine revving twice then running idle,10,1149,natural,False,train,train
/audioldm2/train/93181.wav,Children speak and laugh and then burp,8,1149,audioldm,False,train,train
/audioldm/train/82205.wav,A man giving a speech and crowd laughing and applauding,5,1149,audioldm,False,train,train
/audiocaps/test/106187.wav,A vehicle engine revving twice then running idle,1,1149,natural,True,excluded,
/audioldm2/train/102164.wav,A man speaking with others laughing,10,1149,audioldm,False,train,train
/audiocaps/train/23551.wav,Children speak and laugh and then burp,0,1149,natural,True,excluded,
/audioldm/train/100532.wav,A woman and a man talk followed by a spray being released,2,1149,audioldm,False,train,train
/tango/train/102164.wav,A man speaking with others laughing,5,1149,tango,False,train,train
/audioldm2/train/100123.wav,A small motor vibrates loudly and repetitively and then it stopped.,8,1149,audioldm,False,train,train
/tango2/train/82205.wav,A man giving a speech and crowd laughing and applauding,10,1149,tango,False,train,train
/audioldm2/train/102150.wav,A vehicle engine revving twice then running idle,10,1149,audioldm,False,train,train
/audiocaps/train/102164.wav,A man speaking with others laughing,10,1149,natural,False,train,train
/audiocaps/test/104943.wav,A bird sings followed by drumming,7,1150,natural,False,excluded,test
/audioldm/test/104943.wav,A bird sings followed by drumming,5,1150,audioldm,False,excluded,test
/tango/train/12585.wav,"Cheering and screaming intensifies, followed by a man speaking",4,1150,tango,False,excluded,train
/audioldm2/train/12585.wav,"Cheering and screaming intensifies, followed by a man speaking",4,1150,audioldm,False,excluded,train
/audioldm/train/12896.wav,A motor vehicle running,2,1150,audioldm,False,excluded,train
/audiocaps/test/105114.wav,A young girl speaks with some crinkling plastic,10,1150,natural,False,excluded,test
/tango/test/105114.wav,A young girl speaks with some crinkling plastic,10,1150,tango,False,excluded,test
/audioldm2/test/105114.wav,A young girl speaks with some crinkling plastic,8,1150,audioldm,False,excluded,test
/tango2/train/12896.wav,A motor vehicle running,9,1150,tango,False,excluded,train
/tango/train/59237.wav,"A man and woman talks as the background if full of birds tweeting, goats baaing and rustling of leaves",6,1150,tango,False,excluded,train
/tango2/test/104943.wav,A bird sings followed by drumming,7,1150,tango,False,excluded,test
/audiocaps/test/107064.wav,A bird sings followed by drumming,5,1150,natural,True,excluded,
/audiocaps/train/12896.wav,A motor vehicle running,10,1150,natural,False,excluded,train
/tango/train/15407.wav,A helicopter over the waves with the pilot audible,4,1150,tango,False,excluded,train
/audiocaps/train/12585.wav,"Cheering and screaming intensifies, followed by a man speaking",8,1150,natural,False,excluded,train
/audioldm2/train/59237.wav,"A man and woman talks as the background if full of birds tweeting, goats baaing and rustling of leaves",7,1150,audioldm,False,excluded,train
/audiocaps/train/59237.wav,"A man and woman talks as the background if full of birds tweeting, goats baaing and rustling of leaves",6,1150,natural,False,excluded,train
/audioldm2/train/15407.wav,A helicopter over the waves with the pilot audible,6,1150,audioldm,False,excluded,train
/audiocaps/train/15407.wav,A helicopter over the waves with the pilot audible,8,1150,natural,False,excluded,train
/audiocaps/test/106479.wav,"Cheering and screaming intensifies, followed by a man speaking",5,1150,natural,True,excluded,
/audiocaps/train/67341.wav,A motor vehicle running,0,1150,natural,True,excluded,
/audiocaps/test/104464.wav,A door repeatedly slamming as a group of men and women talk,0,1151,natural,False,test,test
/audiocaps/train/3765.wav,Man talking with music in background and robotic talking response,8,1151,natural,False,train,train
/audiocaps/test/107397.wav,Two young girls speaks with distant clop-clops followed by a loud gasp from a crowd,10,1151,natural,False,validation,test
/tango2/test/106817.wav,A door shutting followed by two men talking then a horn honking and slapping on a wooden surface,9,1151,tango,False,validation,test
/audiocaps/test/106817.wav,A door shutting followed by two men talking then a horn honking and slapping on a wooden surface,9,1151,natural,False,validation,test
/audiocaps/test/106429.wav,A man speaking as someone hisses while pigeons are cooing and bird wings are flapping,7,1151,natural,False,validation,test
/tango2/test/106429.wav,A man speaking as someone hisses while pigeons are cooing and bird wings are flapping,10,1151,tango,False,validation,test
/audiocaps/test/103397.wav,A door repeatedly slamming as a group of men and women talk,0,1151,natural,True,excluded,
/tango2/test/103095.wav,A bicycle pedaling on dirt followed by a twig snapping then a man talking and laughing,8,1151,tango,False,validation,test
/tango/train/3765.wav,Man talking with music in background and robotic talking response,6,1151,tango,False,train,train
/tango/test/104464.wav,A door repeatedly slamming as a group of men and women talk,5,1151,tango,False,test,test
/audiocaps/train/12422.wav,A door shutting followed by two men talking then a horn honking and slapping on a wooden surface,0,1151,natural,True,excluded,
/audioldm/test/106429.wav,A man speaking as someone hisses while pigeons are cooing and bird wings are flapping,2,1151,audioldm,False,validation,test
/audioldm2/train/3765.wav,Man talking with music in background and robotic talking response,0,1151,audioldm,False,train,train
/audioldm/test/103095.wav,A bicycle pedaling on dirt followed by a twig snapping then a man talking and laughing,0,1151,audioldm,False,validation,test
/audioldm2/test/104464.wav,A door repeatedly slamming as a group of men and women talk,8,1151,audioldm,False,test,test
/audiocaps/test/103095.wav,A bicycle pedaling on dirt followed by a twig snapping then a man talking and laughing,10,1151,natural,False,validation,test
/audiocaps/train/88801.wav,Man talking with music in background and robotic talking response,0,1151,natural,True,excluded,
/audioldm/test/106817.wav,A door shutting followed by two men talking then a horn honking and slapping on a wooden surface,2,1151,audioldm,False,validation,test
/audioldm2/test/107397.wav,Two young girls speaks with distant clop-clops followed by a loud gasp from a crowd,0,1151,audioldm,False,validation,test
/tango/test/107397.wav,Two young girls speaks with distant clop-clops followed by a loud gasp from a crowd,0,1151,tango,False,validation,test
/audioldm/test/106625.wav,An airplane engine and then light talking,1,1152,audioldm,False,test,test
/audiocaps/test/103634.wav,Wind sounds as motor boat travels followed by a woman speaking,5,1152,natural,False,validation,test
/audiocaps/train/12422.wav,Wing blowing hard,10,1152,natural,False,train,train
/audioldm2/test/103634.wav,Wind sounds as motor boat travels followed by a woman speaking,1,1152,audioldm,False,validation,test
/audioldm/train/38854.wav,Birds vocalize and wind blows,8,1152,audioldm,False,train,train
/tango2/train/65737.wav,The gentle drone of a fan blows with an echo as a toilet flushes,8,1152,tango,False,train,train
/audiocaps/train/65737.wav,The gentle drone of a fan blows with an echo as a toilet flushes,5,1152,natural,False,train,train
/tango/test/103634.wav,Wind sounds as motor boat travels followed by a woman speaking,1,1152,tango,False,validation,test
/tango2/train/12422.wav,Wing blowing hard,5,1152,tango,False,train,train
/audioldm/train/12422.wav,Wing blowing hard,9,1152,audioldm,False,train,train
/audiocaps/test/107235.wav,The gentle drone of a fan blows with an echo as a toilet flushes,0,1152,natural,True,excluded,
/tango2/train/10880.wav,A boat speeds by and waves smack into each other,0,1152,tango,False,train,train
/audioldm/train/10880.wav,A boat speeds by and waves smack into each other,5,1152,audioldm,False,train,train
/audiocaps/train/61673.wav,Birds vocalize and wind blows,0,1152,natural,True,excluded,
/tango2/train/38854.wav,Birds vocalize and wind blows,10,1152,tango,False,train,train
/audioldm/train/65737.wav,The gentle drone of a fan blows with an echo as a toilet flushes,0,1152,audioldm,False,train,train
/audiocaps/train/38854.wav,Birds vocalize and wind blows,3,1152,natural,False,train,train
/audiocaps/train/10880.wav,A boat speeds by and waves smack into each other,6,1152,natural,False,train,train
/tango2/test/106625.wav,An airplane engine and then light talking,6,1152,tango,False,test,test
/audiocaps/test/106625.wav,An airplane engine and then light talking,8,1152,natural,False,test,test
/audiocaps/test/104204.wav,A boat speeds by and waves smack into each other,0,1152,natural,True,excluded,
/audiocaps/test/103379.wav,Some clanking and banging and a man speaking,10,1153,natural,True,excluded,
/tango/test/104928.wav,Passing engines with loud hums and police sirens then a man speaks on a radio,10,1153,tango,False,excluded,test
/audiocaps/test/104928.wav,Passing engines with loud hums and police sirens then a man speaks on a radio,10,1153,natural,False,excluded,test
/audiocaps/train/8547.wav,A person talks and a bird chirps and whistles,10,1153,natural,False,excluded,train
/audioldm/train/7161.wav,"A motor is humming, and rattling occurs",1,1153,audioldm,False,excluded,train
/tango2/test/22831.wav,Some clanking and banging and a man speaking,10,1153,tango,False,excluded,test
/audiocaps/test/107245.wav,Passing engines with loud hums and police sirens then a man speaks on a radio,2,1153,natural,True,excluded,
/audiocaps/train/7161.wav,"A motor is humming, and rattling occurs",1,1153,natural,False,excluded,train
/audiocaps/train/2371.wav,"Man speaking, then a bird chipping",0,1153,natural,True,excluded,
/audioldm/train/100971.wav,Continuous rustling and light wind followed by a man speaking,10,1153,audioldm,False,excluded,train
/audiocaps/test/105264.wav,"Man speaking, then a bird chipping",10,1153,natural,False,excluded,test
/audiocaps/train/100971.wav,Continuous rustling and light wind followed by a man speaking,10,1153,natural,False,excluded,train
/tango2/train/100971.wav,Continuous rustling and light wind followed by a man speaking,10,1153,tango,False,excluded,train
/tango2/train/7161.wav,"A motor is humming, and rattling occurs",10,1153,tango,False,excluded,train
/audioldm/test/22831.wav,Some clanking and banging and a man speaking,10,1153,audioldm,False,excluded,test
/tango2/test/105264.wav,"Man speaking, then a bird chipping",10,1153,tango,False,excluded,test
/tango/train/8547.wav,A person talks and a bird chirps and whistles,10,1153,tango,False,excluded,train
/audiocaps/test/22831.wav,Some clanking and banging and a man speaking,10,1153,natural,False,excluded,test
/audioldm/test/105264.wav,"Man speaking, then a bird chipping",2,1153,audioldm,False,excluded,test
/audioldm2/train/8547.wav,A person talks and a bird chirps and whistles,10,1153,audioldm,False,excluded,train
/audioldm2/test/104928.wav,Passing engines with loud hums and police sirens then a man speaks on a radio,10,1153,audioldm,False,excluded,test
/audiocaps/test/104306.wav,A man talks as an engine idles loudly,10,1154,natural,False,test,test
/tango/test/106072.wav,A person burps followed by laughter,5,1154,tango,False,test,test
/audioldm2/test/107149.wav,A motor vehicle engine is running while race cars are passing by,8,1154,audioldm,False,validation,test
/audioldm2/test/104306.wav,A man talks as an engine idles loudly,9,1154,audioldm,False,test,test
/audiocaps/test/104909.wav,A toilet is flushed,10,1154,natural,False,validation,test
/audioldm/train/43960.wav,Humming of an engine with clip clops of a horse as men speak faintly and wind blows then a horn honks,8,1154,audioldm,False,train,train
/audiocaps/train/43960.wav,Humming of an engine with clip clops of a horse as men speak faintly and wind blows then a horn honks,9,1154,natural,False,train,train
/audiocaps/test/106835.wav,A motor vehicle engine is running while race cars are passing by,0,1154,natural,True,excluded,
/audioldm2/test/106072.wav,A person burps followed by laughter,2,1154,audioldm,False,test,test
/audiocaps/train/6300.wav,Water is gurgling and a person is speaking,10,1154,natural,False,train,train
/audiocaps/test/107149.wav,A motor vehicle engine is running while race cars are passing by,10,1154,natural,False,validation,test
/tango/test/104909.wav,A toilet is flushed,10,1154,tango,False,validation,test
/audioldm2/train/6300.wav,Water is gurgling and a person is speaking,9,1154,audioldm,False,train,train
/audiocaps/test/106072.wav,A person burps followed by laughter,10,1154,natural,False,test,test
/tango/test/107149.wav,A motor vehicle engine is running while race cars are passing by,9,1154,tango,False,validation,test
/tango/test/104306.wav,A man talks as an engine idles loudly,3,1154,tango,False,test,test
/audiocaps/train/5237.wav,Humming of an engine with clip clops of a horse as men speak faintly and wind blows then a horn honks,0,1154,natural,True,excluded,
/tango2/train/43960.wav,Humming of an engine with clip clops of a horse as men speak faintly and wind blows then a horn honks,10,1154,tango,False,train,train
/audioldm2/test/104909.wav,A toilet is flushed,10,1154,audioldm,False,validation,test
/audiocaps/test/103225.wav,Water is gurgling and a person is speaking,0,1154,natural,True,excluded,
/tango/train/6300.wav,Water is gurgling and a person is speaking,10,1154,tango,False,train,train
/tango2/test/103570.wav,Leaves rustle in the wind as small birds chirp,10,1155,tango,False,test,test
/audiocaps/test/103570.wav,Leaves rustle in the wind as small birds chirp,9,1155,natural,False,test,test
/audiocaps/train/28408.wav,Music plays followed by a door opening and a woman sneezing,8,1155,natural,False,train,train
/audioldm/train/28408.wav,Music plays followed by a door opening and a woman sneezing,8,1155,audioldm,False,train,train
/audioldm2/train/32355.wav,A door bangs close followed by a hum and a click then doors open,5,1155,audioldm,False,train,train
/audioldm/test/103570.wav,Leaves rustle in the wind as small birds chirp,8,1155,audioldm,False,test,test
/audiocaps/train/80318.wav,Music plays followed by a door opening and a woman sneezing,0,1155,natural,True,excluded,
/tango2/train/28408.wav,Music plays followed by a door opening and a woman sneezing,8,1155,tango,False,train,train
/tango/train/32355.wav,A door bangs close followed by a hum and a click then doors open,2,1155,tango,False,train,train
/audioldm2/test/107403.wav,Rockets igniting followed by footsteps on concrete as multiple vehicle engines run while idle,2,1155,audioldm,False,validation,test
/tango2/test/103359.wav,Water trickling and lightly splashing followed by an animal hooting in the distance,5,1155,tango,False,validation,test
/audiocaps/train/32355.wav,A door bangs close followed by a hum and a click then doors open,2,1155,natural,False,train,train
/tango/train/33444.wav,A woman and a man talking as an infant is crying,8,1155,tango,False,train,train
/audiocaps/test/103382.wav,Rockets igniting followed by footsteps on concrete as multiple vehicle engines run while idle,0,1155,natural,True,excluded,
/audiocaps/test/103359.wav,Water trickling and lightly splashing followed by an animal hooting in the distance,8,1155,natural,False,validation,test
/audiocaps/train/33444.wav,A woman and a man talking as an infant is crying,10,1155,natural,False,train,train
/tango/test/107403.wav,Rockets igniting followed by footsteps on concrete as multiple vehicle engines run while idle,2,1155,tango,False,validation,test
/audiocaps/test/107403.wav,Rockets igniting followed by footsteps on concrete as multiple vehicle engines run while idle,5,1155,natural,False,validation,test
/audioldm2/train/33444.wav,A woman and a man talking as an infant is crying,8,1155,audioldm,False,train,train
/audioldm/test/103359.wav,Water trickling and lightly splashing followed by an animal hooting in the distance,8,1155,audioldm,False,validation,test
/audiocaps/train/47777.wav,Leaves rustle in the wind as small birds chirp,0,1155,natural,True,excluded,
/tango/test/103231.wav,Distant bells followed by a horn honking and clanking,6,1156,tango,False,validation,test
/tango2/test/107130.wav,A rooster clucking followed by a dog whimpering then a man talking and a dog barking,10,1156,tango,False,validation,test
/audioldm/train/38603.wav,Running motor revving,8,1156,audioldm,False,train,train
/tango2/train/38603.wav,Running motor revving,9,1156,tango,False,train,train
/audioldm2/train/22699.wav,A man and woman converse while a horse gallops,5,1156,audioldm,False,train,train
/tango2/test/104042.wav,Music plays continuously along with swooshing followed by a man speaking quickly,9,1156,tango,False,test,test
